20 5.84765421220878e-40
21 2.13461288657673e-37
22 6.37966205481964e-35
23 1.56105183538657e-32
24 3.12736144906638e-30
25 5.12955789692056e-28
26 6.88847199858572e-26
27 7.5736801876013e-24
28 6.81760963875472e-22
29 5.02456423900597e-20
30 3.03183651233037e-18
31 1.4978014899669e-16
32 6.05820327356538e-15
33 2.00620139461747e-13
34 5.43934140143837e-12
35 1.20742235432258e-10
36 2.19438693897736e-09
37 3.26518889525481e-08
38 3.97781439969977e-07
39 3.96754465939949e-06
40 3.23996438243564e-05
41 0.000216620598577093
42 0.00118576976057546
43 0.00531425137590843
44 0.0194995648645118
45 0.0585799302477059
46 0.144083378688615
47 0.290148293935692
48 0.478373663869128
49 0.645736903486145
50 0.713649646461109
51 0.645736903486145
52 0.478373663869128
53 0.290148293935692
54 0.144083378688615
55 0.0585799302477059
56 0.0194995648645118
57 0.00531425137590843
58 0.00118576976057546
59 0.000216620598577093
60 3.23996438243564e-05
61 3.96754465939949e-06
62 3.97781439969977e-07
63 3.26518889525481e-08
64 2.19438693897736e-09
65 1.20742235432258e-10
66 5.43934140143837e-12
67 2.00620139461747e-13
68 6.05820327356538e-15
69 1.4978014899669e-16
70 3.03183651233037e-18
71 5.02456423900597e-20
72 6.81760963875472e-22
73 7.5736801876013e-24
74 6.88847199858572e-26
75 5.12955789692056e-28
76 3.12736144906638e-30
77 1.56105183538657e-32
78 6.37966205481964e-35
79 2.13461288657673e-37
80 5.84765421220878e-40
