30 1.08051873719346e-174
31 9.35657916754267e-158
32 1.09651083386819e-141
33 1.73908093312247e-126
34 3.73282557022837e-112
35 1.08434288816156e-98
36 4.26291438609351e-86
37 2.26807609895715e-74
38 1.63312591194945e-63
39 1.59144910149231e-53
40 2.09882811567724e-44
41 3.74603671412299e-36
42 9.04853398428005e-29
43 2.95798147900153e-22
44 1.30865061962464e-16
45 7.8354332655087e-12
46 6.3491173359333e-08
47 6.96265259733741e-05
48 0.010333492677046
49 0.207553748710297
50 0.564189583547756
51 0.207553748710297
52 0.010333492677046
53 6.96265259733741e-05
54 6.3491173359333e-08
55 7.8354332655087e-12
56 1.30865061962464e-16
57 2.95798147900153e-22
58 9.04853398428005e-29
59 3.74603671412299e-36
60 2.09882811567724e-44
61 1.59144910149231e-53
62 1.63312591194945e-63
63 2.26807609895715e-74
64 4.26291438609351e-86
65 1.08434288816156e-98
66 3.73282557022837e-112
67 1.73908093312247e-126
68 1.09651083386819e-141
69 9.35657916754267e-158
70 1.08051873719346e-174
